,Unnamed: 0,Date,AirPort,Max TemperatureC,Mean TemperatureC,Min TemperatureC,Dew PointC,MeanDew PointC,Min DewpointC,Max Humidity,Mean Humidity,Min Humidity,Max Sea Level PressurehPa,Mean Sea Level PressurehPa,Min Sea Level PressurehPa,Max VisibilityKm,Mean VisibilityKm,Min VisibilitykM,Max Wind SpeedKm/h,Mean Wind SpeedKm/h,Max Gust SpeedKm/h,Precipitationmm,CloudCover,Events,WindDirDegrees,Holiday
4807,4807,2012-06-20,SFO,26,19,12,14,10,8,83,61,39,1011,1010,1009,16,15,13,47,19,53.0,0.00,1,,298,0.0
4808,4808,2012-06-21,SFO,16,13,11,9,8,7,83,73,62,1016,1014,1010,16,16,16,39,22,47.0,0.00,6,,256,0.0
4809,4809,2012-06-22,SFO,21,16,11,11,9,7,83,66,49,1015,1014,1012,16,16,14,27,16,35.0,T,7,Fog,240,0.0
4810,4810,2012-06-23,SFO,19,16,12,9,8,6,77,63,48,1015,1013,1012,16,16,16,37,21,42.0,0.00,4,,276,0.0
4811,4811,2012-06-24,SFO,19,16,12,9,7,4,77,57,37,1018,1016,1015,16,16,16,39,14,47.0,0.00,1,,264,0.0
4812,4812,2012-06-25,SFO,21,16,12,11,9,7,80,60,40,1019,1019,1018,16,16,16,45,15,50.0,0.00,2,,273,0.0
4813,4813,2012-06-26,SFO,21,17,12,10,9,8,77,61,45,1018,1016,1013,16,16,16,48,24,56.0,0.00,2,,281,0.0
4814,4814,2012-06-27,SFO,21,17,12,10,9,8,83,66,49,1015,1013,1012,16,16,16,42,22,52.0,0.00,1,,284,0.0
4815,4815,2012-06-28,SFO,20,17,13,11,10,8,83,64,45,1020,1017,1015,16,16,14,45,21,53.0,0.00,3,Fog,280,0.0
4816,4816,2012-06-29,SFO,20,17,13,13,12,11,93,78,63,1020,1019,1017,16,15,5,37,21,45.0,0.00,6,Fog,267,0.0
4817,4817,2012-06-30,SFO,22,18,14,15,13,12,90,76,61,1017,1016,1015,16,15,10,45,21,52.0,0.00,6,Fog,265,0.0
4818,4818,2012-07-01,SFO,20,17,14,14,12,12,93,80,67,1015,1014,1013,16,15,6,35,16,45.0,0.00,7,Fog,260,0.0
4819,4819,2012-07-02,SFO,19,16,13,12,11,9,80,70,60,1014,1013,1011,16,16,16,40,23,52.0,0.00,3,,260,0.0
4820,4820,2012-07-03,SFO,21,17,13,10,9,9,77,63,49,1013,1012,1010,16,16,16,37,19,47.0,0.00,2,,280,0.0
4821,4821,2012-07-04,SFO,22,17,12,13,10,9,83,66,49,1013,1011,1010,16,16,14,39,13,45.0,0.00,1,,299,0.0
4822,4822,2012-07-05,SFO,18,16,13,9,9,8,77,67,56,1016,1015,1013,16,16,16,40,23,53.0,0.00,4,,253,0.0
4823,4823,2012-07-06,SFO,20,17,13,11,10,9,77,67,56,1017,1016,1015,16,16,16,40,22,47.0,0.00,4,,281,0.0
4824,4824,2012-07-07,SFO,24,18,12,11,10,9,89,65,41,1016,1015,1014,16,16,14,47,23,52.0,0.00,1,Fog,296,0.0
4825,4825,2012-07-08,SFO,18,15,12,11,10,9,86,75,63,1017,1017,1015,16,16,14,39,25,48.0,0.00,4,Fog,280,0.0
4826,4826,2012-07-09,SFO,18,15,12,11,10,9,86,73,60,1019,1017,1015,16,16,14,39,25,47.0,0.00,5,,279,0.0
4827,4827,2012-07-10,SFO,23,17,11,12,10,9,89,67,44,1015,1013,1010,16,16,13,40,18,48.0,0.00,2,,307,0.0
4828,4828,2012-07-11,SFO,25,18,11,11,9,9,83,63,43,1012,1011,1009,16,16,16,42,22,50.0,0.00,1,,297,0.0
4829,4829,2012-07-12,SFO,19,16,12,10,9,9,83,72,60,1012,1011,1010,16,16,16,42,24,50.0,0.00,1,,297,0.0
4830,4830,2012-07-13,SFO,17,14,12,11,9,8,83,72,60,1014,1013,1011,16,16,14,45,23,58.0,0.00,6,,266,0.0
4831,4831,2012-07-14,SFO,21,17,12,12,10,9,86,70,53,1014,1013,1012,16,16,14,37,17,45.0,0.00,5,Fog,274,0.0
4832,4832,2012-07-15,SFO,21,17,12,12,11,9,83,69,55,1013,1012,1010,16,16,16,40,15,50.0,0.00,3,,285,0.0
4833,4833,2012-07-16,SFO,19,16,13,11,10,9,80,68,56,1014,1012,1010,16,16,16,39,20,50.0,T,5,Fog,209,0.0
4834,4834,2012-07-17,SFO,21,18,14,12,9,8,86,66,45,1016,1015,1013,16,16,13,37,17,45.0,0.00,4,Fog,225,0.0
4835,4835,2012-07-18,SFO,20,17,14,11,9,9,80,66,52,1017,1016,1015,16,16,16,35,18,42.0,0.00,4,,268,0.0
4836,4836,2012-07-19,SFO,22,17,13,12,12,10,86,70,53,1018,1017,1015,16,16,16,39,20,47.0,0.00,5,,277,0.0
4837,4837,2012-07-20,SFO,22,18,14,12,11,11,80,67,53,1019,1017,1015,16,16,16,47,27,58.0,0.00,3,,284,0.0
4838,4838,2012-07-21,SFO,28,21,13,15,11,10,86,63,39,1016,1014,1012,16,16,14,48,21,56.0,0.00,1,,294,0.0
4839,4839,2012-07-22,SFO,22,17,12,13,11,10,89,69,49,1013,1012,1011,16,16,16,42,18,50.0,0.00,2,,302,0.0
4840,4840,2012-07-23,SFO,23,18,13,13,11,9,83,68,53,1014,1013,1012,16,16,16,24,9,27.0,0.00,2,,331,0.0
4841,4841,2012-07-24,SFO,23,19,14,12,11,9,77,63,49,1015,1014,1013,16,16,16,26,10,29.0,0.00,3,,298,0.0
4842,4842,2012-07-25,SFO,22,18,14,12,11,9,77,63,49,1016,1015,1014,16,16,16,34,11,42.0,0.00,5,,275,0.0
4843,4843,2012-07-26,SFO,21,17,13,11,10,9,83,68,53,1016,1015,1014,16,16,16,34,16,42.0,0.00,5,,253,0.0
4844,4844,2012-07-27,SFO,22,18,13,12,10,9,86,70,53,1017,1016,1015,16,16,14,37,17,45.0,0.00,3,Fog,271,0.0
4845,4845,2012-07-28,SFO,19,16,12,11,10,9,86,75,63,1019,1017,1016,16,16,14,40,20,52.0,0.00,4,Fog,268,0.0
4846,4846,2012-07-29,SFO,21,17,12,11,11,10,86,71,55,1018,1017,1015,16,16,13,39,21,47.0,0.00,4,Fog,269,0.0
4847,4847,2012-07-30,SFO,24,18,12,14,11,10,89,66,43,1016,1014,1012,16,16,13,42,19,50.0,0.00,2,,298,0.0
4848,4848,2012-07-31,SFO,20,17,13,11,11,10,86,71,55,1015,1015,1014,16,16,14,40,23,47.0,0.00,1,,296,0.0
4849,4849,2012-08-01,SFO,21,17,12,12,11,9,89,71,53,1018,1016,1015,16,16,14,40,19,48.0,0.00,1,Fog,303,0.0
4850,4850,2012-08-02,SFO,21,17,12,12,10,9,89,71,53,1016,1015,1012,16,16,14,45,20,53.0,0.00,3,Fog,298,0.0
4851,4851,2012-08-03,SFO,22,17,12,12,10,9,89,70,51,1013,1012,1010,16,16,16,29,14,39.0,0.00,4,,304,0.0
4852,4852,2012-08-04,SFO,18,16,12,13,11,9,84,74,63,1016,1013,1011,16,16,14,37,18,42.0,T,6,Fog,268,0.0
4853,4853,2012-08-05,SFO,21,17,14,13,12,10,87,71,55,1020,1017,1015,16,16,13,40,21,47.0,0.00,5,,270,0.0
4854,4854,2012-08-06,SFO,21,17,13,11,11,10,80,68,55,1021,1019,1017,16,16,16,48,26,53.0,0.00,4,,275,0.0
4855,4855,2012-08-07,SFO,21,17,13,11,11,9,86,68,49,1019,1017,1016,16,16,16,48,28,60.0,0.00,1,,279,0.0
4856,4856,2012-08-08,SFO,22,18,13,11,10,9,83,64,44,1016,1015,1013,16,16,16,47,24,52.0,0.00,1,,297,0.0
4857,4857,2012-08-09,SFO,22,17,12,11,11,10,89,69,49,1014,1012,1010,16,16,16,47,23,56.0,0.00,2,,296,0.0
4858,4858,2012-08-10,SFO,19,16,12,11,10,10,89,73,56,1011,1010,1008,16,16,14,42,24,50.0,0.00,1,Fog,295,0.0
4859,4859,2012-08-11,SFO,22,17,11,12,10,9,89,69,49,1010,1009,1007,16,16,14,45,21,52.0,0.00,1,Fog,303,0.0
4860,4860,2012-08-12,SFO,18,15,12,11,11,10,89,76,63,1012,1010,1009,16,16,14,39,24,45.0,0.00,2,Fog,296,0.0
4861,4861,2012-08-13,SFO,21,17,12,11,11,10,93,73,53,1011,1010,1008,16,16,16,40,22,47.0,0.00,1,,295,0.0
4862,4862,2012-08-14,SFO,20,16,12,12,11,10,89,74,58,1010,1009,1008,16,16,16,40,21,48.0,0.00,3,,301,0.0
4863,4863,2012-08-15,SFO,21,17,14,12,11,11,86,70,53,1013,1011,1010,16,16,16,35,18,42.0,0.00,3,,290,0.0
4864,4864,2012-08-16,SFO,21,17,13,13,12,11,86,72,57,1015,1014,1012,16,16,14,48,21,58.0,0.00,3,Fog,301,0.0
4865,4865,2012-08-17,SFO,18,16,13,12,11,11,93,78,63,1016,1015,1014,16,15,14,47,25,56.0,0.00,5,Fog,283,0.0
4866,4866,2012-08-18,SFO,20,17,13,11,11,11,86,72,58,1015,1014,1013,16,16,14,45,22,50.0,T,4,Fog,295,0.0
4867,4867,2012-08-19,SFO,18,15,12,11,11,10,93,78,63,1015,1014,1013,16,16,14,40,22,52.0,0.00,3,Fog,291,0.0
4868,4868,2012-08-20,SFO,18,14,11,11,10,9,89,77,65,1014,1013,1012,16,16,16,42,20,50.0,0.00,4,,292,0.0
4869,4869,2012-08-21,SFO,18,16,12,11,11,10,86,75,63,1014,1013,1012,16,16,16,39,18,48.0,0.00,5,,280,0.0
4870,4870,2012-08-22,SFO,20,16,12,12,11,10,89,76,63,1014,1013,1013,16,16,14,35,17,40.0,0.00,4,Fog,279,0.0
4871,4871,2012-08-23,SFO,19,16,12,12,11,9,86,72,58,1014,1013,1011,16,16,14,34,15,40.0,0.00,4,Fog,306,0.0
4872,4872,2012-08-24,SFO,22,17,12,13,11,9,86,70,53,1013,1012,1010,16,16,14,40,15,50.0,0.00,1,,310,0.0
4873,4873,2012-08-25,SFO,19,16,12,11,10,9,89,74,58,1012,1011,1010,16,16,14,37,16,45.0,0.00,4,Fog,286,0.0
4874,4874,2012-08-26,SFO,19,17,14,10,9,8,77,63,48,1016,1015,1012,16,16,16,35,24,45.0,0.00,5,,265,0.0
4875,4875,2012-08-27,SFO,24,19,14,13,12,10,87,69,50,1018,1016,1014,16,16,16,47,20,53.0,0.00,4,,287,0.0
4876,4876,2012-08-28,SFO,24,19,14,11,9,9,77,58,38,1017,1015,1014,16,16,16,47,23,56.0,0.00,0,,280,0.0
4877,4877,2012-08-29,SFO,27,19,12,14,11,9,89,63,36,1014,1012,1009,16,16,16,39,15,47.0,0.00,0,,307,0.0
4878,4878,2012-08-30,SFO,19,16,12,11,11,9,83,71,58,1012,1010,1008,16,16,16,42,23,50.0,0.00,2,,278,0.0
4879,4879,2012-08-31,SFO,17,16,14,11,10,9,80,72,64,1016,1014,1012,16,15,13,37,21,47.0,0.00,8,,252,0.0
4880,4880,2012-09-01,SFO,20,16,12,11,9,9,89,69,49,1018,1016,1015,16,16,16,35,18,40.0,0.00,5,,266,0.0
4881,4881,2012-09-02,SFO,23,17,11,13,10,8,93,70,46,1016,1014,1012,16,13,1,35,14,40.0,0.00,3,Fog,295,0.0
4882,4882,2012-09-03,SFO,23,17,11,12,10,9,89,68,46,1015,1014,1012,16,16,16,39,17,45.0,0.00,1,,296,0.0
4883,4883,2012-09-04,SFO,18,14,11,11,10,9,89,75,60,1017,1016,1015,16,16,16,42,23,50.0,0.00,2,,296,0.0
4884,4884,2012-09-05,SFO,18,16,12,11,11,9,89,78,67,1016,1015,1014,16,16,13,37,17,47.0,0.00,6,,297,0.0
4885,4885,2012-09-06,SFO,19,16,13,11,10,9,86,69,52,1017,1015,1014,16,16,16,45,20,53.0,0.00,4,,285,0.0
4886,4886,2012-09-07,SFO,20,16,12,11,9,9,83,66,49,1019,1018,1016,16,16,16,40,20,47.0,0.00,1,,279,0.0
4887,4887,2012-09-08,SFO,18,16,13,10,9,9,83,70,56,1019,1017,1015,16,16,16,45,27,52.0,0.00,2,,268,0.0
4888,4888,2012-09-09,SFO,20,17,13,11,10,9,80,68,56,1016,1015,1013,16,16,16,48,26,60.0,0.00,3,,270,0.0
4889,4889,2012-09-10,SFO,24,18,12,12,11,9,89,68,47,1014,1012,1010,16,16,14,37,14,42.0,0.00,2,,298,0.0
4890,4890,2012-09-11,SFO,22,17,12,13,11,9,86,70,53,1015,1013,1011,16,16,14,34,14,45.0,0.00,1,,308,0.0
4891,4891,2012-09-12,SFO,19,16,12,12,12,10,93,78,63,1019,1017,1015,16,16,13,35,16,45.0,0.00,3,,296,0.0
4892,4892,2012-09-13,SFO,19,16,12,12,11,11,93,76,58,1020,1018,1016,16,15,10,45,23,53.0,0.00,4,,295,0.0
4893,4893,2012-09-14,SFO,18,16,12,11,11,10,93,77,60,1020,1019,1017,16,16,14,42,26,50.0,0.00,3,,287,0.0
4894,4894,2012-09-15,SFO,18,15,12,10,9,9,89,73,56,1020,1018,1016,16,16,16,40,24,50.0,0.00,3,,290,0.0
4895,4895,2012-09-16,SFO,19,15,11,11,9,9,89,75,60,1018,1016,1015,16,16,16,40,20,47.0,0.00,3,,297,0.0
4896,4896,2012-09-17,SFO,19,16,12,10,9,9,83,70,56,1018,1017,1016,16,16,16,39,16,42.0,0.00,4,,276,0.0
4897,4897,2012-09-18,SFO,18,15,12,11,9,8,80,68,56,1020,1019,1017,16,16,16,39,24,48.0,0.00,5,,274,0.0
4898,4898,2012-09-19,SFO,18,16,13,10,9,9,77,67,56,1021,1019,1018,16,16,16,40,25,50.0,0.00,5,,269,0.0
4899,4899,2012-09-20,SFO,18,15,12,9,9,8,83,70,56,1019,1017,1016,16,16,16,45,27,53.0,0.00,3,,272,0.0
4900,4900,2012-09-21,SFO,21,17,12,10,9,8,83,64,44,1016,1014,1013,16,16,16,40,22,48.0,0.00,5,,287,0.0
4901,4901,2012-09-22,SFO,23,17,11,12,9,8,83,64,44,1014,1013,1011,16,16,14,40,14,48.0,0.00,2,,296,0.0
4902,4902,2012-09-23,SFO,22,16,10,13,10,8,89,71,53,1014,1013,1013,16,15,4,42,17,52.0,0.00,3,Fog,289,0.0
4903,4903,2012-09-24,SFO,20,16,11,12,10,8,89,72,55,1015,1013,1012,16,16,16,34,14,37.0,0.00,1,,297,0.0
4904,4904,2012-09-25,SFO,20,16,11,12,11,8,89,74,59,1014,1012,1011,16,14,10,37,14,45.0,0.00,3,,294,0.0
4905,4905,2012-09-26,SFO,18,15,11,11,10,9,83,73,63,1013,1012,1010,16,15,11,34,13,42.0,0.00,3,Fog,300,1.0
4906,4906,2012-09-27,SFO,21,16,11,13,10,9,93,73,53,1014,1012,1010,16,13,4,37,14,42.0,0.00,3,,298,0.0
4907,4907,2012-09-28,SFO,21,16,11,12,11,9,93,78,63,1015,1013,1012,16,16,13,32,16,39.0,0.00,3,Fog,302,0.0
4908,4908,2012-09-29,SFO,19,16,12,13,11,9,86,72,58,1017,1016,1015,16,13,4,35,13,42.0,0.00,5,,288,0.0
4909,4909,2012-09-30,SFO,28,19,11,15,10,6,89,62,35,1018,1016,1014,16,16,16,35,12,42.0,0.00,0,,305,0.0
4910,4910,2012-10-01,SFO,33,23,14,14,8,-1,72,42,12,1016,1014,1012,16,16,16,32,10,37.0,0.00,0,,295,0.0
4911,4911,2012-10-02,SFO,34,26,17,14,9,4,68,42,16,1012,1010,1008,16,16,16,29,8,37.0,0.00,1,,324,0.0
4912,4912,2012-10-03,SFO,26,21,16,17,12,10,72,57,42,1016,1012,1009,16,16,13,19,9,35.0,0.00,1,,300,0.0
4913,4913,2012-10-04,SFO,22,19,15,13,11,11,75,62,49,1021,1019,1016,16,16,16,34,14,40.0,0.00,3,,246,0.0
4914,4914,2012-10-05,SFO,22,19,15,13,12,10,84,66,47,1021,1020,1019,16,16,16,32,14,40.0,0.00,5,,279,0.0
4915,4915,2012-10-06,SFO,22,18,13,12,10,7,86,63,40,1019,1017,1015,16,16,11,29,14,37.0,0.00,3,,278,0.0
4916,4916,2012-10-07,SFO,21,17,13,11,11,9,86,67,47,1017,1015,1014,16,16,16,42,17,50.0,0.00,2,,274,0.0
4917,4917,2012-10-08,SFO,21,16,12,12,11,8,83,68,53,1017,1017,1016,16,16,16,32,12,35.0,0.00,2,,268,0.0
4918,4918,2012-10-09,SFO,21,17,12,12,11,9,83,69,55,1017,1016,1014,16,16,14,29,12,35.0,0.25,4,Rain-Thunderstorm,259,0.0
4919,4919,2012-10-10,SFO,19,17,13,11,11,9,86,72,58,1015,1014,1012,16,16,16,39,17,45.0,0.00,5,Thunderstorm,276,0.0
4920,4920,2012-10-11,SFO,15,14,13,11,9,9,80,74,67,1015,1014,1013,16,16,13,24,14,32.0,T,8,Rain,246,0.0
4921,4921,2012-10-12,SFO,18,16,13,11,9,7,86,69,52,1024,1019,1014,16,16,11,24,12,32.0,0.51,7,Rain,261,0.0
4922,4922,2012-10-13,SFO,22,17,11,13,11,8,93,69,44,1026,1024,1022,16,16,14,39,13,47.0,0.00,2,,286,0.0
4923,4923,2012-10-14,SFO,22,18,13,13,13,12,93,77,61,1023,1021,1019,16,15,6,40,15,50.0,0.00,6,,292,0.0
4924,4924,2012-10-15,SFO,22,18,13,15,13,12,100,79,57,1019,1018,1015,16,9,0,39,16,47.0,0.00,5,Fog,264,0.0
4925,4925,2012-10-16,SFO,22,17,12,16,14,11,97,82,66,1016,1014,1012,16,16,14,48,23,60.0,0.00,4,,280,0.0
4926,4926,2012-10-17,SFO,30,22,13,14,8,-2,86,50,13,1013,1011,1009,16,16,16,26,5,29.0,0.00,0,,285,0.0
4927,4927,2012-10-18,SFO,30,22,14,16,11,5,73,50,27,1016,1014,1011,16,16,16,47,11,53.0,0.00,0,,152,0.0
4928,4928,2012-10-19,SFO,21,18,14,16,14,11,87,78,68,1018,1016,1014,16,16,14,32,18,39.0,0.00,6,Fog,248,0.0
4929,4929,2012-10-20,SFO,19,16,12,13,11,7,93,77,60,1014,1012,1010,16,15,6,53,22,63.0,0.00,5,,269,0.0
4930,4930,2012-10-21,SFO,17,14,12,9,7,6,72,60,48,1014,1012,1011,16,16,16,40,20,48.0,T,4,Rain,241,0.0
4931,4931,2012-10-22,SFO,18,16,13,11,9,6,86,67,48,1014,1011,1007,16,13,3,42,21,56.0,9.65,6,Rain,205,0.0
4932,4932,2012-10-23,SFO,17,14,11,9,7,3,83,61,39,1018,1016,1014,16,16,16,24,9,29.0,1.27,6,Rain,216,0.0
4933,4933,2012-10-24,SFO,18,15,12,11,8,6,83,66,48,1023,1020,1017,16,16,11,23,12,29.0,4.06,6,Rain,190,0.0
4934,4934,2012-10-25,SFO,19,16,13,11,10,7,80,68,56,1025,1024,1022,16,14,2,29,9,,0.76,5,Rain,32,0.0
4935,4935,2012-10-26,SFO,22,16,10,13,8,2,87,59,30,1024,1022,1019,16,16,16,27,9,35.0,0.00,1,,301,0.0
4936,4936,2012-10-27,SFO,26,19,13,14,12,10,86,63,39,1019,1017,1014,16,16,16,34,9,37.0,0.00,1,,279,0.0
4937,4937,2012-10-28,SFO,22,18,13,14,12,11,93,75,57,1017,1015,1014,16,16,14,48,14,53.0,0.00,1,Fog,291,0.0
4938,4938,2012-10-29,SFO,21,17,12,14,12,11,93,75,57,1020,1019,1017,16,11,0,35,13,40.0,0.00,3,Fog,293,0.0
4939,4939,2012-10-30,SFO,19,15,11,13,11,9,93,83,72,1019,1017,1015,16,15,5,39,12,48.0,0.00,5,,287,0.0
4940,4940,2012-10-31,SFO,18,16,14,13,12,11,86,75,63,1017,1016,1015,16,16,14,24,11,32.0,1.27,8,Rain,169,0.0
4941,4941,2012-11-01,SFO,19,16,13,14,12,9,90,79,67,1018,1016,1016,16,15,5,29,8,34.0,7.62,5,Rain,274,0.0
4942,4942,2012-11-02,SFO,18,14,10,11,9,7,83,68,52,1019,1018,1017,16,16,16,26,9,32.0,0.00,3,,280,0.0
4943,4943,2012-11-03,SFO,22,16,11,13,9,7,83,68,52,1021,1020,1019,16,16,16,34,8,37.0,0.00,2,,304,0.0
4944,4944,2012-11-04,SFO,24,19,13,14,12,9,86,65,43,1023,1021,1020,16,16,16,24,6,26.0,0.00,1,,312,0.0
4945,4945,2012-11-05,SFO,26,20,13,15,13,11,90,66,42,1021,1019,1017,16,16,16,14,3,19.0,0.00,0,,124,0.0
4946,4946,2012-11-06,SFO,26,19,13,16,12,11,90,68,46,1019,1017,1015,16,16,11,29,9,34.0,0.00,0,,322,0.0
4947,4947,2012-11-07,SFO,18,15,12,12,11,8,93,83,72,1018,1016,1014,16,12,2,35,19,45.0,0.00,6,,259,0.0
4948,4948,2012-11-08,SFO,16,13,9,9,6,3,74,62,49,1015,1014,1013,16,16,13,42,19,56.0,0.51,6,Rain,251,0.0
4949,4949,2012-11-09,SFO,14,11,8,6,4,2,76,60,43,1016,1014,1013,16,16,16,34,14,42.0,0.51,3,Rain-Thunderstorm,276,0.0
4950,4950,2012-11-10,SFO,15,12,9,5,4,2,66,55,43,1025,1020,1016,16,16,16,34,17,42.0,0.00,1,,282,0.0
4951,4951,2012-11-11,SFO,16,11,6,6,4,2,83,62,40,1029,1027,1025,16,16,11,19,4,21.0,0.00,2,,241,0.0
4952,4952,2012-11-12,SFO,17,12,6,6,4,3,77,60,43,1029,1027,1025,16,16,16,14,5,21.0,0.00,1,,248,0.0
4953,4953,2012-11-13,SFO,18,13,8,8,4,2,76,57,37,1025,1022,1019,16,16,16,21,4,23.0,0.00,3,,118,0.0
4954,4954,2012-11-14,SFO,20,15,10,10,7,5,74,58,42,1020,1018,1016,16,16,16,19,6,23.0,0.00,3,,132,0.0
4955,4955,2012-11-15,SFO,19,14,9,11,8,4,83,66,48,1017,1015,1014,16,16,14,39,7,47.0,0.00,5,,110,0.0
4956,4956,2012-11-16,SFO,17,15,12,13,12,9,87,75,62,1015,1013,1011,16,14,5,29,5,34.0,8.89,8,Rain,122,0.0
4957,4957,2012-11-17,SFO,18,15,12,14,12,10,87,77,67,1016,1013,1009,16,13,4,34,18,39.0,13.46,7,Rain,190,0.0
4958,4958,2012-11-18,SFO,17,14,11,10,7,5,89,69,49,1022,1020,1016,16,16,16,23,8,27.0,T,6,Rain,180,0.0
4959,4959,2012-11-19,SFO,19,16,11,10,8,4,77,60,42,1024,1022,1022,16,16,16,26,12,32.0,0.00,5,,145,0.0
4960,4960,2012-11-20,SFO,19,17,14,14,12,9,86,77,67,1021,1019,1017,16,15,5,34,19,48.0,4.32,7,Rain,154,0.0
4961,4961,2012-11-21,SFO,18,14,11,14,11,7,90,75,60,1023,1021,1017,16,14,3,32,15,37.0,8.13,5,Rain,275,0.0
4962,4962,2012-11-22,SFO,18,13,8,9,7,6,86,65,44,1025,1023,1022,16,16,16,23,6,24.0,0.00,2,,283,0.0
4963,4963,2012-11-23,SFO,18,14,9,11,9,7,83,66,48,1025,1023,1022,16,16,16,13,2,16.0,0.00,1,,21,0.0
4964,4964,2012-11-24,SFO,19,14,9,11,10,7,93,73,52,1022,1020,1017,16,16,16,26,9,32.0,0.00,1,,313,0.0
4965,4965,2012-11-25,SFO,19,15,11,11,10,9,96,87,77,1017,1016,1014,16,12,1,26,7,29.0,0.00,6,Fog,206,0.0
4966,4966,2012-11-26,SFO,16,12,8,11,9,7,96,83,69,1019,1017,1015,16,8,0,14,4,23.0,0.00,5,Fog,164,0.0
4967,4967,2012-11-27,SFO,16,13,9,11,9,8,93,77,60,1020,1018,1015,16,14,8,23,8,26.0,0.00,6,,122,0.0
4968,4968,2012-11-28,SFO,17,16,13,13,10,8,84,76,67,1017,1014,1009,16,14,6,52,23,66.0,7.87,7,Rain,143,0.0
4969,4969,2012-11-29,SFO,18,16,13,13,11,9,78,73,67,1017,1015,1011,16,15,8,56,22,71.0,2.03,8,Rain,144,0.0
4970,4970,2012-11-30,SFO,17,16,13,16,14,12,100,89,78,1016,1012,1008,16,10,3,64,27,87.0,49.78,8,Rain-Thunderstorm,191,0.0
4971,4971,2012-12-01,SFO,18,16,14,14,13,11,93,83,72,1017,1015,1012,16,9,4,40,20,53.0,20.83,8,Rain,155,0.0
4972,4972,2012-12-02,SFO,18,14,11,15,12,7,93,77,60,1020,1012,1008,16,12,2,71,27,85.0,23.37,6,Rain,226,0.0
4973,4973,2012-12-03,SFO,15,12,8,9,8,6,93,75,57,1023,1022,1020,16,16,16,11,4,11.0,0.00,5,,175,0.0
4974,4974,2012-12-04,SFO,17,14,11,13,10,6,83,66,48,1024,1022,1021,16,16,14,29,9,39.0,T,7,Rain,148,0.0
4975,4975,2012-12-05,SFO,17,16,14,14,14,13,90,87,84,1022,1020,1019,16,14,3,29,11,35.0,12.70,8,Rain,30,0.0
4976,4976,2012-12-06,SFO,16,13,11,13,9,7,93,78,62,1021,1020,1019,16,16,10,34,14,39.0,0.00,5,,281,0.0
4977,4977,2012-12-07,SFO,16,12,8,10,8,6,86,75,64,1021,1020,1019,16,16,16,24,9,26.0,0.00,2,,276,0.0
4978,4978,2012-12-08,SFO,15,12,8,9,7,3,89,67,44,1020,1018,1017,16,16,14,19,6,24.0,0.00,5,,23,0.0
4979,4979,2012-12-09,SFO,18,13,8,8,6,3,86,63,40,1022,1021,1019,16,16,16,14,3,16.0,0.00,2,,155,0.0
4980,4980,2012-12-10,SFO,19,15,11,9,7,6,77,61,45,1024,1022,1020,16,16,16,27,9,34.0,0.00,0,,61,0.0
4981,4981,2012-12-11,SFO,14,11,8,10,8,5,89,80,71,1019,1015,1012,16,13,0,35,11,42.0,T,5,Fog-Rain,245,0.0
4982,4982,2012-12-12,SFO,13,11,8,9,6,3,89,72,54,1013,1012,1011,16,16,8,29,13,39.0,2.54,5,Rain,271,0.0
4983,4983,2012-12-13,SFO,12,9,6,4,3,2,82,64,46,1014,1012,1011,16,16,16,21,8,26.0,0.00,2,,281,0.0
4984,4984,2012-12-14,SFO,12,9,6,6,4,3,83,71,59,1017,1013,1010,16,16,16,19,6,21.0,T,6,,310,0.0
4985,4985,2012-12-15,SFO,9,7,4,7,4,3,86,79,71,1019,1017,1016,16,16,10,32,10,40.0,3.05,6,Rain,140,0.0
4986,4986,2012-12-16,SFO,14,11,8,11,7,5,86,79,71,1020,1018,1017,16,15,5,26,9,37.0,0.25,8,Rain,142,0.0
4987,4987,2012-12-17,SFO,15,13,10,12,9,4,93,78,63,1019,1016,1015,16,12,2,34,19,42.0,3.81,6,Rain,254,0.0
4988,4988,2012-12-18,SFO,12,9,7,3,-1,-2,66,54,41,1023,1019,1016,16,16,16,45,20,53.0,0.00,1,,297,0.0
4989,4989,2012-12-19,SFO,11,7,2,1,-2,-8,82,55,27,1027,1025,1023,16,16,16,14,5,16.0,0.00,1,,139,0.0
4990,4990,2012-12-20,SFO,16,9,3,5,2,-1,79,62,44,1023,1019,1016,16,16,16,48,21,63.0,0.00,4,,162,0.0
4991,4991,2012-12-21,SFO,14,13,11,11,8,4,93,74,55,1015,1013,1011,16,13,4,56,27,69.0,8.13,8,Rain,148,0.0
4992,4992,2012-12-22,SFO,15,13,10,11,8,7,96,79,62,1019,1014,1010,16,14,6,52,24,84.0,14.48,7,Rain,205,0.0
4993,4993,2012-12-23,SFO,16,13,11,14,11,7,93,83,72,1018,1014,1011,16,11,2,61,26,76.0,34.29,7,Rain,206,0.0
4994,4994,2012-12-24,SFO,13,11,8,7,6,3,93,74,54,1023,1021,1017,16,16,16,21,7,24.0,T,4,,336,0.0
4995,4995,2012-12-25,SFO,12,9,7,9,6,3,86,79,71,1021,1014,1009,16,15,8,42,11,58.0,22.86,7,Rain,217,0.0
4996,4996,2012-12-26,SFO,13,11,9,9,6,4,80,73,66,1020,1016,1012,16,15,5,42,22,53.0,5.08,5,Rain,285,0.0
